Date,Company,Account,AU,Currency,PrimaryAccount,SecondaryAccount,GL Balance,IHUB Balance
2023-09-13 00:00:00,Gamma Inc,1044,20.11,CNY,2009,3000,32419.23,32326.73
2023-11-28 00:00:00,Omega Services,1012,75.8,CAD,2000,3011,34439.69,34409.130000000005
2023-10-04 00:00:00,Lambda Systems,1044,46.76,CAD,2004,3008,769821.28,771529.52
2023-03-11 00:00:00,Delta Solutions,1013,82.45,CHF,2001,3009,2247631.2,2268515.73
2023-04-14 00:00:00,Kappa Ventures,1013,53.31,NZD,2013,3010,737.56,732.4799999999999
2023-11-04 00:00:00,Omega Services,1025,205.8,CNY,2016,3002,378750.28,377100.96
2023-06-01 00:00:00,Sigma Group,1018,852.56,NZD,2001,3012,21983.33,21853.31
2023-06-27 00:00:00,Beta Ltd,1001,270.51,EUR,2008,3007,552283.17,548725.9800000001
2023-06-30 00:00:00,Epsilon Tech,1024,165.62,NZD,2001,3013,398557.59,401548.62000000005
2023-02-28 00:00:00,Theta Holdings,1001,159.25,EUR,2005,3018,5179886.22,5170885.09
2023-03-23 00:00:00,Sigma Group,1019,111.8,CHF,2005,3017,6414.39,6356.59
2023-09-01 00:00:00,Delta Solutions,1025,68.05,AUD,2002,3011,442653.17,447066.79
2023-07-25 00:00:00,Epsilon Tech,1021,112.18,JPY,2019,3018,25520.85,25595.68
2023-06-15 00:00:00,Gamma Inc,1032,298.32,SEK,2010,3006,14836.99,14706.82
2023-05-03 00:00:00,Delta Solutions,1021,156.49,CNY,2006,3002,17071.66,16958.09
2023-06-15 00:00:00,Delta Solutions,1017,539.52,EUR,2004,3008,280193.71,282665.73000000004
2023-03-01 00:00:00,Epsilon Tech,1038,137.68,SEK,2013,3008,30561.25,30851.1
2023-12-27 00:00:00,Theta Holdings,1006,483.79,GBP,2003,3005,34765.95,35111.0
2023-10-25 00:00:00,Delta Solutions,1000,57.06,SEK,2006,3012,134813.3,134724.69
2023-07-04 00:00:00,Sigma Group,1026,385.0,NZD,2018,3002,2203967.93,2182318.9000000004
2023-04-23 00:00:00,Delta Solutions,1029,133.45,CNY,2018,3013,17394.08,17244.4
2023-06-25 00:00:00,Omega Services,1047,218.88,USD,2018,3008,3206814.27,3217517.11
2023-05-13 00:00:00,Omega Services,1024,109.54,CHF,2011,3015,29952.42,29834.429999999997
2023-08-10 00:00:00,Sigma Group,1002,502.51,SEK,2008,3018,156187.48,156058.37000000002
2023-12-20 00:00:00,Theta Holdings,1000,272.8,EUR,2012,3008,5851.84,5802.27
2023-01-05 00:00:00,Delta Solutions,1015,206.13,JPY,2003,3001,375756.26,373431.22000000003
2023-06-01 00:00:00,Delta Solutions,1047,64.62,GBP,2001,3000,105046.09,105351.87999999999
2023-03-10 00:00:00,Kappa Ventures,1017,110.66,EUR,2017,3003,743388.4,749904.36
2023-05-01 00:00:00,Kappa Ventures,1048,21.79,NZD,2000,3011,2065323.14,2072918.8699999999
2023-09-27 00:00:00,Epsilon Tech,1011,40.01,USD,2008,3003,5338001.79,5354947.82
2023-03-25 00:00:00,Lambda Systems,1047,166.1,SEK,2001,3013,18768.49,18758.370000000003
2023-11-02 00:00:00,Sigma Group,1022,16.48,GBP,2017,3012,1359506.51,1371354.3
2023-03-27 00:00:00,Delta Solutions,1000,65.39,USD,2009,3014,184013.74,185582.19999999998
2023-07-23 00:00:00,Alpha Corp,1005,70.06,USD,2004,3009,1323633.47,1333029.29
2023-09-30 00:00:00,Gamma Inc,1008,65.38,SEK,2015,3011,1410575.36,1406939.03
2023-10-12 00:00:00,Lambda Systems,1039,532.81,CAD,2002,3005,22943.28,22991.55
2023-06-18 00:00:00,Lambda Systems,1025,244.24,CAD,2010,3003,8511.96,8448.96
2023-11-15 00:00:00,Delta Solutions,1049,165.22,JPY,2004,3011,50110.43,49978.83
2023-11-12 00:00:00,Sigma Group,1038,435.05,USD,2007,3010,549445.88,550698.96
2023-04-08 00:00:00,Beta Ltd,1034,683.44,USD,2016,3018,103827.79,103579.87999999999
2023-12-27 00:00:00,Epsilon Tech,1014,104.37,CAD,2006,3005,13697.79,13596.640000000001
2023-12-13 00:00:00,Sigma Group,1001,452.13,EUR,2007,3010,474955.23,479396.49
2023-04-16 00:00:00,Delta Solutions,1018,142.66,EUR,2013,3017,256278.31,255948.5
2023-07-03 00:00:00,Kappa Ventures,1047,97.19,EUR,2009,3005,33844.88,33606.06
2023-03-07 00:00:00,Theta Holdings,1004,742.7,JPY,2019,3016,24725.33,24663.160000000003
2023-12-03 00:00:00,Beta Ltd,1042,873.2,JPY,2004,3001,16370.91,16466.67
2023-08-28 00:00:00,Delta Solutions,1005,546.4,CNY,2012,3018,70669.9,70190.06999999999
2023-09-14 00:00:00,Omega Services,1014,342.78,CAD,2001,3003,1014429.45,1010769.88
2023-11-18 00:00:00,Omega Services,1007,196.61,NZD,2018,3019,16123.55,16271.99
2023-03-03 00:00:00,Lambda Systems,1041,55.47,CAD,2005,3002,74692.13,74899.88
2023-04-04 00:00:00,Beta Ltd,1005,110.27,CHF,2009,3019,381265.88,377930.8
2023-11-21 00:00:00,Beta Ltd,1013,180.45,SEK,2008,3005,1291778.16,1280597.99
2023-03-30 00:00:00,Theta Holdings,1039,128.52,CNY,2007,3007,7314435.69,7293193.840000001
2023-09-03 00:00:00,Epsilon Tech,1008,343.15,USD,2018,3001,612246.04,615285.16
2023-06-20 00:00:00,Theta Holdings,1042,462.77,CNY,2001,3015,153251.75,152593.57
2023-02-12 00:00:00,Lambda Systems,1001,417.5,AUD,2014,3001,17427.92,17449.539999999997
2023-06-02 02:00:00,Sigma Group,1019,45.19,NZD,2019,3019,37203.72,37044.0
2023-10-03 00:00:00,Alpha Corp,1039,113.52,USD,2019,3011,264839.47,262489.25999999995
2023-09-21 00:00:00,Delta Solutions,1014,413.35,USD,2003,3004,6076.74,6067.719999999999
2023-04-12 00:00:00,Omega Services,1020,162.06,NZD,2018,3012,1044770.67,1038839.65
2023-07-21 00:00:00,Sigma Group,1016,69.72,GBP,2006,3015,90711.26,90861.84
2023-10-26 00:00:00,Delta Solutions,1012,233.94,USD,2010,3012,2914950.9,2916890.23
2023-07-15 00:00:00,Sigma Group,1046,57.3,SEK,2015,3019,38859.39,38858.8
2023-05-15 00:00:00,Beta Ltd,1038,367.49,NZD,2009,3016,598634.98,601919.51
2023-02-22 00:00:00,Lambda Systems,1005,226.2,CHF,2018,3009,977132.43,986084.41
2023-05-23 00:00:00,Beta Ltd,1021,141.71,CHF,2008,3013,97496.71,97875.45000000001
2023-03-31 00:00:00,Alpha Corp,1036,17.77,USD,2005,3008,261325.01,260079.71000000002
2023-05-26 00:00:00,Gamma Inc,1018,200.11,NZD,2007,3018,43497.82,43927.96
2023-03-16 00:00:00,Epsilon Tech,1030,241.99,GBP,2016,3009,175230.39,175068.96000000002
2023-06-11 00:00:00,Gamma Inc,1017,104.78,CHF,2014,3006,898655.46,903518.47
2023-04-29 00:00:00,Epsilon Tech,1003,114.57,NZD,2005,3011,2427475.45,2438843.72
2023-10-10 00:00:00,Lambda Systems,1028,144.84,CNY,2002,3012,1018823.48,1018448.77
2023-07-29 00:00:00,Theta Holdings,1026,40.89,SEK,2008,3007,265823.38,263701.62
2023-07-25 00:00:00,Alpha Corp,1018,468.58,CHF,2011,3011,1177664.18,1169569.16
2023-10-24 00:00:00,Omega Services,1044,83.71,GBP,2005,3009,13560.98,13472.08
2023-09-25 00:00:00,Kappa Ventures,1042,94.8,SEK,2014,3014,6408656.06,6382688.88
2023-05-05 00:00:00,Omega Services,1042,271.68,CNY,2006,3012,54186.35,54699.64
2023-10-31 00:00:00,Epsilon Tech,1033,137.56,SEK,2017,3015,5660.68,5683.89
2023-10-13 00:00:00,Kappa Ventures,1024,69.32,JPY,2015,3009,252302.68,250698.3
2023-01-15 00:00:00,Beta Ltd,1028,204.12,CAD,2002,3012,1266573.44,1269435.64
2023-11-20 00:00:00,Gamma Inc,1017,208.58,NZD,2007,3008,87524.76,87507.72
2023-07-15 00:00:00,Gamma Inc,1035,679.18,JPY,2019,3010,7370.12,7434.87
2023-05-27 00:00:00,Epsilon Tech,1008,133.19,CAD,2000,3019,317608.25,318378.69
2023-04-27 00:00:00,Lambda Systems,1010,55.63,CAD,2008,3016,18975.35,19108.57
2023-08-02 00:00:00,Epsilon Tech,1011,130.82,SEK,2006,3011,41453.82,41607.4
2023-02-04 00:00:00,Kappa Ventures,1012,508.37,EUR,2007,3008,7807.71,7772.02
2023-01-03 00:00:00,Lambda Systems,1048,296.79,CHF,2006,3011,11055.28,10980.92
2023-07-10 00:00:00,Kappa Ventures,1039,382.53,USD,2015,3019,55472.66,55811.66
2023-01-01 00:00:00,Theta Holdings,1033,372.12,NZD,2008,3011,5893985.47,5835424.2
2023-07-16 00:00:00,Omega Services,1015,47.97,USD,2019,3014,59593.36,59924.81
2023-04-04 00:00:00,Lambda Systems,1047,26.89,EUR,2014,3016,1761707.53,1750681.6500000001
2023-01-22 00:00:00,Lambda Systems,1040,397.58,CAD,2017,3002,37843.22,37747.630000000005
2023-12-11 00:00:00,Lambda Systems,1031,108.23,CAD,2010,3000,208474.02,210127.86
2023-06-25 00:00:00,Delta Solutions,1034,62.61,SEK,2001,3017,1132243.3,1123835.62
2023-05-19 00:00:00,Gamma Inc,1034,243.54,CNY,2001,3015,1193701.04,1191427.61
2023-07-18 00:00:00,Omega Services,1008,371.98,CHF,2005,3011,11771.4,11699.58
2023-01-03 00:00:00,Theta Holdings,1020,243.94,SEK,2004,3018,2917855.16,2932325.7600000002
2023-06-07 00:00:00,Sigma Group,1005,262.43,AUD,2009,3005,274303.06,272463.63
2023-01-22 00:00:00,Omega Services,1001,119.56,CAD,2016,3015,659100.48,655499.64
2023-06-22 00:00:00,Sigma Group,1048,57.81,CAD,2016,3009,11627.03,11635.09
2023-01-07 00:00:00,Sigma Group,1030,658.4,CHF,2011,3016,100936.73,101142.20999999999
2023-07-29 00:00:00,Delta Solutions,1035,50.9,USD,2000,3002,35600.32,41056.08
2023-03-02 00:00:00,Delta Solutions,1019,178.19,USD,2008,3006,309718.95,311898.79000000004
2023-09-02 00:00:00,Sigma Group,1014,186.53,JPY,2005,3016,167025.53,165894.29
2023-01-17 00:00:00,Beta Ltd,1006,49.96,JPY,2016,3016,46117.36,45869.57
2023-12-06 00:00:00,Beta Ltd,1034,137.57,CHF,2002,3010,9191.97,9170.31
2023-03-24 00:00:00,Kappa Ventures,1004,610.04,CAD,2014,3014,7552.02,7502.6900000000005
2023-08-02 00:00:00,Theta Holdings,1015,225.89,CAD,2004,3008,117297.84,116960.39
2023-01-31 00:00:00,Delta Solutions,1042,106.69,GBP,2013,3017,1283569.11,1280102.2000000002
2023-08-05 00:00:00,Gamma Inc,1031,144.34,AUD,2015,3004,482886.21,482542.75
2023-02-25 00:00:00,Gamma Inc,1027,368.14,JPY,2008,3006,40099.86,39704.35
2023-04-04 00:00:00,Sigma Group,1049,79.44,USD,2004,3005,855755.11,864155.97
2023-08-18 00:00:00,Epsilon Tech,1000,228.83,AUD,2009,3015,644295.43,646275.5
2023-08-23 00:00:00,Alpha Corp,1044,39.74,CAD,2018,3017,29694.05,29504.16
2023-11-12 22:00:00,Omega Services,1037,302.64,CNY,2003,3006,7411847.01,7401923.96
2023-06-17 00:00:00,Gamma Inc,1000,389.51,CHF,2002,3001,30201.57,30345.07
2023-06-10 00:00:00,Alpha Corp,1019,249.11,CAD,2006,3010,447763.12,443641.47
2023-02-05 00:00:00,Gamma Inc,1041,86.33,GBP,2002,3011,126284.67,125683.51
2023-11-10 00:00:00,Beta Ltd,1042,122.95,AUD,2015,3008,46428.51,45980.04
2023-12-25 00:00:00,Lambda Systems,1037,289.07,CNY,2011,3018,55878.22,56276.73
2023-04-24 00:00:00,Gamma Inc,1042,663.24,AUD,2016,3011,123681.48,122779.95999999999
2023-09-13 00:00:00,Omega Services,1029,757.48,EUR,2019,3019,211689.9,211190.63
2023-05-25 00:00:00,Beta Ltd,1032,101.72,NZD,2006,3014,393381.83,389959.46
2023-04-10 00:00:00,Beta Ltd,1021,131.87,SEK,2013,3014,366037.4,366713.44
2023-07-20 00:00:00,Omega Services,1013,167.44,CNY,2003,3009,23299928.82,23135422.96
2023-08-22 00:00:00,Sigma Group,1016,49.08,SEK,2005,3015,2671.28,2666.1600000000003
2023-11-20 00:00:00,Lambda Systems,1005,119.77,SEK,2017,3016,4605514.06,4596692.85
2023-10-14 00:00:00,Omega Services,1001,268.55,CHF,2011,3004,135813.65,135789.97
2023-08-22 00:00:00,Lambda Systems,1027,39.68,USD,2011,3010,125466.95,124946.45
2023-01-10 00:00:00,Beta Ltd,1028,1437.74,CNY,2019,3005,968497.02,965916.54
2023-03-25 00:00:00,Kappa Ventures,1029,168.53,USD,2000,3000,1007414.8,1014760.68
2023-04-11 00:00:00,Omega Services,1015,614.04,CAD,2012,3017,396785.63,396061.45
2023-10-31 00:00:00,Beta Ltd,1018,98.48,EUR,2017,3008,293832.12,292610.52
2023-08-07 00:00:00,Sigma Group,1012,184.16,JPY,2001,3014,213471.76,215445.55000000002
2023-10-03 00:00:00,Sigma Group,1016,690.35,CHF,2013,3010,422851.07,422864.45
2023-04-09 00:00:00,Omega Services,1013,69.4,CNY,2009,3005,129244.9,128530.29999999999
2023-01-15 00:00:00,Theta Holdings,1020,30.34,AUD,2019,3005,294997.27,295985.66000000003
2023-01-16 00:00:00,Omega Services,1029,471.34,CHF,2017,3016,15775.76,15671.18
2023-05-24 00:00:00,Sigma Group,1009,1280.16,AUD,2017,3018,482976.53,484952.89
2023-08-09 00:00:00,Kappa Ventures,1006,322.14,CAD,2018,3014,514417.06,518717.4
2023-07-14 00:00:00,Omega Services,1014,267.79,GBP,2005,3000,1441130.11,1451793.6600000001
2023-10-28 00:00:00,Theta Holdings,1045,450.98,GBP,2005,3017,511076.98,512164.76999999996
2023-10-28 00:00:00,Lambda Systems,1034,339.97,EUR,2000,3017,23149.01,23211.28
2023-06-15 00:00:00,Kappa Ventures,1035,89.93,SEK,2005,3001,499639.83,501462.11000000004
2023-07-17 00:00:00,Alpha Corp,1034,20.3,CNY,2006,3013,35871.19,35858.15
2023-07-08 00:00:00,Gamma Inc,1039,610.52,CHF,2011,3001,257085.7,257386.71000000002
2023-03-01 00:00:00,Sigma Group,1019,339.5,NZD,2001,3013,35668.49,35445.85
2023-09-16 00:00:00,Gamma Inc,1027,13.81,GBP,2019,3012,11479.13,11408.38
2023-11-24 00:00:00,Omega Services,1039,653.86,JPY,2017,3008,6267.02,6284.650000000001
2023-10-28 00:00:00,Gamma Inc,1038,304.88,CAD,2008,3019,114258.64,114767.79
2023-07-10 00:00:00,Omega Services,1048,69.21,CNY,2019,3015,14308.29,14377.630000000001
2023-10-28 00:00:00,Sigma Group,1010,893.87,AUD,2019,3015,100928.74,101846.93000000001
2023-12-21 00:00:00,Delta Solutions,1039,46.66,CNY,2019,3019,110483.13,110970.63
2023-06-23 00:00:00,Beta Ltd,1039,95.41,CAD,2018,3018,125414.2,125634.81999999999
2023-12-10 00:00:00,Beta Ltd,1029,34.42,SEK,2001,3006,754367.02,750915.68
2023-05-17 00:00:00,Beta Ltd,1048,99.55,JPY,2012,3014,95445.24,95817.32
2023-04-12 00:00:00,Theta Holdings,1030,107.73,JPY,2010,3006,252917.56,251266.63999999998
2023-07-01 00:00:00,Epsilon Tech,1015,216.93,AUD,2008,3021,1330500.23,1338685.22
2023-09-15 00:00:00,Delta Solutions,1023,162.8,GBP,2016,3019,365103.66,364467.63999999996
2023-04-19 00:00:00,Omega Services,1036,116.12,AUD,2010,3001,24615.27,24774.3
2023-05-13 00:00:00,Delta Solutions,1014,74.4,CAD,2016,3011,10966.68,11005.800000000001
2023-03-29 00:00:00,Sigma Group,1040,206.71,CHF,2014,3003,5749078.55,5726660.46
2023-05-21 00:00:00,Beta Ltd,1034,467.42,AUD,2016,3006,933940.53,938651.3
2023-07-09 00:00:00,Gamma Inc,1045,71.42,SEK,2005,3011,65384.32,65298.11
2023-03-08 00:00:00,Epsilon Tech,1042,231.16,CNY,2011,3012,412017.95,408326.23000000004
2023-09-04 00:00:00,Delta Solutions,1026,29.13,CAD,2012,3007,45361.23,44943.350000000006
2023-02-23 00:00:00,Epsilon Tech,1034,276.73,JPY,2001,3019,1177130.76,1175309.64
2023-08-25 00:00:00,Beta Ltd,1034,534.2,CAD,2013,3002,29772.96,29508.92
2023-05-15 00:00:00,Kappa Ventures,1011,51.33,NZD,2006,3016,57097.37,56745.65
2023-06-04 00:00:00,Kappa Ventures,1006,136.16,CHF,2018,3009,29375.56,29285.61
2023-02-26 00:00:00,Kappa Ventures,1011,188.14,JPY,2009,3016,30180.47,30309.2
2023-07-17 00:00:00,Delta Solutions,1020,152.61,NZD,2002,3009,765435.89,767107.87
2023-04-02 00:00:00,Lambda Systems,1000,62.3,USD,2008,3008,84933.39,84194.54
2023-07-27 00:00:00,Theta Holdings,1048,147.27,EUR,2014,3010,1431727.98,1438345.46
2023-12-05 00:00:00,Gamma Inc,1011,61.28,USD,2003,3011,14543.87,14427.08
2023-11-16 00:00:00,Theta Holdings,1028,332.66,EUR,2017,3011,5436.21,5397.44
2023-11-29 00:00:00,Theta Holdings,1016,19.3,CNY,2006,3013,215182.13,217271.62
2023-08-29 00:00:00,Gamma Inc,1012,253.74,CNY,2007,3014,85545.8,85283.25
2023-12-14 00:00:00,Beta Ltd,1016,125.38,EUR,2008,3015,564497.4,561531.99
2023-04-28 00:00:00,Delta Solutions,1011,326.43,AUD,2012,3018,16255.95,16151.050000000001
2023-05-23 00:00:00,Alpha Corp,1039,34.05,CHF,2013,3011,32480.13,32262.64
2023-06-11 00:00:00,Beta Ltd,1019,149.23,USD,2003,3005,494846.19,497061.55
2023-09-12 00:00:00,Gamma Inc,1039,263.21,USD,2002,3007,623235.49,620396.07
2023-01-31 00:00:00,Epsilon Tech,1011,114.17,AUD,2001,3002,107269.67,106643.59999999999
2023-09-14 00:00:00,Beta Ltd,1024,2087.37,AUD,2010,3000,85344.84,84721.01999999999
2023-08-03 00:00:00,Omega Services,1000,231.39,CHF,2017,3001,70428.83,69783.58
2023-06-10 00:00:00,Alpha Corp,1010,1069.53,CAD,2009,3002,14071005.04,14201051.36
2023-07-30 00:00:00,Omega Services,1026,20.81,JPY,2008,3003,16892794.24,16823043.08
2023-03-08 00:00:00,Theta Holdings,1017,122.71,AUD,2004,3013,1093787.6,1083241.6300000001
2023-03-29 00:00:00,Theta Holdings,1023,228.72,CAD,2005,3007,2520426.67,2496164.75
2023-08-25 00:00:00,Gamma Inc,1032,234.21,EUR,2014,3010,32003.03,32174.78
2023-06-29 00:00:00,Epsilon Tech,1014,75.36,GBP,2009,3000,1599305.06,1614077.1700000002
2023-08-16 00:00:00,Kappa Ventures,1016,56.26,EUR,2016,3005,122067.14,122473.4
2023-07-17 00:00:00,Epsilon Tech,1047,71.78,AUD,2003,3012,350632.34,348725.36000000004
2023-08-20 00:00:00,Kappa Ventures,1038,308.78,AUD,2014,3018,175216.07,173946.24000000002
2023-07-12 00:00:00,Alpha Corp,1004,165.13,CHF,2008,3009,213014.24,213680.53
2023-02-13 00:00:00,Sigma Group,1011,669.0,USD,2000,3012,126150.59,125330.03
2023-10-15 00:00:00,Epsilon Tech,1009,41.92,USD,2018,3015,582069.48,581104.53
2023-06-10 00:00:00,Kappa Ventures,1021,24.41,SEK,2013,3028,851144.78,846291.91
2023-10-31 00:00:00,Beta Ltd,1036,48.2,CNY,2014,3004,1438595.09,1437358.4600000002
2023-11-10 00:00:00,Gamma Inc,1042,110.29,CNY,2013,3018,579506.32,583234.82
2023-09-13 00:00:00,Kappa Ventures,1034,903.38,USD,2004,3019,194393.69,194726.11000000002
2023-12-19 00:00:00,Theta Holdings,1036,736.56,NZD,2009,3018,316923.27,315015.41000000003
2023-07-11 00:00:00,Alpha Corp,1012,130.5,GBP,2005,3004,201710.11,200822.78
2023-06-27 00:00:00,Gamma Inc,1001,351.36,NZD,2015,3007,39869.97,39543.630000000005
2023-10-05 00:00:00,Omega Services,1006,72.8,CNY,2010,3003,30184.4,29925.760000000002
2023-06-29 00:00:00,Omega Services,1020,71.58,CNY,2001,3000,17454.39,17307.94
2023-04-18 00:00:00,Alpha Corp,1022,77.79,CAD,2010,3004,75920.01,75456.89
2023-04-22 00:00:00,Theta Holdings,1030,138.14,EUR,2011,3001,26410.68,26310.59
2023-09-24 00:00:00,Gamma Inc,1033,74.67,EUR,2007,3005,49342.32,49680.6
2023-03-29 00:00:00,Gamma Inc,1035,116.74,CAD,2005,3011,105394.81,105037.87
2023-08-04 00:00:00,Omega Services,1010,57.07,JPY,2007,3008,332097.79,333329.32
2023-03-04 00:00:00,Beta Ltd,1046,236.96,USD,2012,3003,41929.85,41877.71
2023-09-13 00:00:00,Beta Ltd,1004,176.49,AUD,2000,3002,1082555.69,1082533.8199999998
2023-04-29 00:00:00,Epsilon Tech,1048,121.16,JPY,2008,3009,1523950.3,1529542.25
2023-05-04 00:00:00,Epsilon Tech,1033,171.98,EUR,2015,3004,797610.05,793044.49
2023-06-28 00:00:00,Lambda Systems,1024,113.28,CNY,2017,3004,138748.96,139251.22
2023-05-05 00:00:00,Delta Solutions,1017,39.08,CNY,2019,3019,24724.09,24775.16
2023-05-11 00:00:00,Epsilon Tech,1035,147.98,GBP,2005,3016,46559.93,46959.18
2023-07-04 00:00:00,Alpha Corp,1005,350.9,USD,2001,3012,348240.14,346228.29000000004
2023-05-01 23:00:00,Alpha Corp,1036,112.26,NZD,2001,3016,194468.17,195300.17
2023-07-28 00:00:00,Alpha Corp,1038,154.04,EUR,2012,3013,865359.14,871574.81
2023-03-21 00:00:00,Alpha Corp,1019,186.45,JPY,2016,3007,142981.21,143796.97
2023-11-03 00:00:00,Sigma Group,1019,71.35,CAD,2015,3014,123471.45,123587.66
2023-10-25 00:00:00,Theta Holdings,1022,370.48,SEK,2001,3011,161958.3,160353.72999999998
2023-01-21 00:00:00,Gamma Inc,1021,50.18,GBP,2012,3005,74883.94,75142.28
2023-05-27 00:00:00,Omega Services,1029,154.99,GBP,2013,3013,16439.39,16585.57
2023-09-27 00:00:00,Theta Holdings,1040,228.26,USD,2003,3009,78293.21,78359.59000000001
2023-01-22 00:00:00,Delta Solutions,1015,159.69,USD,2003,3018,12188005.23,12279830.690000001
2023-05-24 00:00:00,Lambda Systems,1024,378.33,SEK,2003,3016,31019.15,31092.230000000003
2023-06-17 00:00:00,Lambda Systems,1032,57.87,NZD,2001,3009,26556.79,26397.89
2023-07-21 00:00:00,Gamma Inc,1033,190.57,EUR,2014,3016,1912703.12,1918562.1500000001
2023-08-01 00:00:00,Kappa Ventures,1040,89.31,GBP,2017,3003,4560.66,4605.22
2023-01-04 00:00:00,Beta Ltd,1006,253.55,NZD,2013,3014,324254.72,324853.94999999995
2023-02-24 00:00:00,Omega Services,1005,23.73,CHF,2009,3008,1613321.65,1610538.21
2023-10-25 00:00:00,Omega Services,1049,160.84,USD,2007,3002,396050.11,397313.79
2023-10-03 00:00:00,Epsilon Tech,1038,125.23,GBP,2010,3001,154022.69,155186.89
2023-06-24 00:00:00,Lambda Systems,1039,38.96,USD,2003,3018,21192.96,21144.92
2023-05-05 00:00:00,Kappa Ventures,1014,74.27,JPY,2002,3017,386868.23,383425.19999999995
2023-02-07 00:00:00,Lambda Systems,1000,38.21,CAD,2015,3013,212818.48,213158.36000000002
2023-03-26 00:00:00,Beta Ltd,1047,70.79,NZD,2012,3008,2192956.38,2194307.32
2023-12-01 00:00:00,Lambda Systems,1034,41.31,CNY,2002,3002,33113.23,32791.030000000006
2023-01-18 00:00:00,Delta Solutions,1019,605.61,NZD,2008,3017,2545710.01,2537951.5999999996
2023-03-30 00:00:00,Alpha Corp,1006,44.77,GBP,2018,3013,888594.22,887582.4299999999
2023-06-01 00:00:00,Epsilon Tech,1007,325.39,SEK,2013,3011,367599.46,365111.68
2023-12-03 00:00:00,Alpha Corp,1031,236.08,GBP,2002,3002,207438.32,206164.18
2023-01-20 00:00:00,Delta Solutions,1025,393.81,NZD,2007,3002,171663.51,172417.29
2023-10-21 00:00:00,Epsilon Tech,1042,85.54,EUR,2013,3014,430975.98,432621.1
2023-10-21 00:00:00,Sigma Group,1029,157.58,USD,2001,3003,6215950.44,6232668.550000001
2023-10-17 00:00:00,Delta Solutions,1002,227.54,EUR,2018,3003,64880.45,65415.7
2023-04-22 00:00:00,Beta Ltd,1037,290.65,USD,2015,3003,705256.97,936975.59
2023-12-23 00:00:00,Gamma Inc,1007,167.73,CAD,2008,3008,45166.8,45285.670000000006
2023-10-20 00:00:00,Kappa Ventures,1019,134.34,NZD,2009,3027,15487.15,15492.49
2023-10-26 00:00:00,Theta Holdings,1024,662.2,GBP,2018,3000,637204.66,632153.73
2023-06-12 00:00:00,Alpha Corp,1032,577.68,JPY,2005,3019,16905120.85,16737102.850000001
2023-06-10 00:00:00,Kappa Ventures,1043,152.68,NZD,2007,3011,54294.7,54622.689999999995
2023-01-09 00:00:00,Gamma Inc,1011,24.11,CHF,2008,3009,281789.52,280222.96
2023-05-26 00:00:00,Beta Ltd,1049,48.0,AUD,2006,3009,18177.68,18095.23
2023-01-12 00:00:00,Theta Holdings,1002,208.14,JPY,2016,3012,586352.0,591018.9
2023-10-16 00:00:00,Kappa Ventures,1041,62.85,EUR,2013,3017,411007.54,408026.32999999996
2023-09-10 00:00:00,Sigma Group,1041,326.67,USD,2013,3016,796855.77,799507.55
2023-04-23 00:00:00,Epsilon Tech,1041,100.6,NZD,2018,3019,1173.41,1164.95
2023-10-02 00:00:00,Epsilon Tech,1004,197.37,AUD,2009,3017,1257267.29,1252626.61
2023-07-13 00:00:00,Alpha Corp,1000,88.46,SEK,2012,3013,99625.3,100125.74
2023-09-30 00:00:00,Epsilon Tech,1039,1255.54,GBP,2019,3005,73691.9,73704.06999999999
2023-05-03 00:00:00,Beta Ltd,1041,114.58,JPY,2011,3010,13538751.34,13668198.92
2023-09-23 00:00:00,Epsilon Tech,1029,49.75,SEK,2021,3000,8735.57,8709.93
2023-10-07 00:00:00,Kappa Ventures,1047,105.0,SEK,2006,3019,1232128.52,1238392.79
2023-11-28 00:00:00,Epsilon Tech,1048,285.93,SEK,2018,3011,160127.82,161271.98
2023-09-13 00:00:00,Lambda Systems,1022,89.5,CAD,2010,3004,860750.85,853463.9
2023-03-12 00:00:00,Kappa Ventures,1015,68.98,EUR,2017,3009,370432.84,370990.63
2023-11-13 00:00:00,Lambda Systems,1004,140.07,CAD,2013,3013,270093.76,268452.38
2023-03-07 00:00:00,Lambda Systems,1010,197.67,GBP,2003,3022,67064.89,66501.98
2023-05-21 00:00:00,Epsilon Tech,1039,251.95,CNY,2015,3013,76414.16,76868.29000000001
2023-04-20 00:00:00,Delta Solutions,1042,239.72,CHF,2016,3018,339292.69,336754.79
2023-01-26 00:00:00,Omega Services,1037,175.26,CNY,2010,3006,523512.23,527399.72
